code_insee,commune,dep,PMUN,dans_MEL,acces_gare_proche_min_min,acces_gare_proche_moy_min,gare_utile,gare_utile_uic,gare_utile_commune,gare_utile_sur_place,acces_gare_utile_min,desserte_directe_faible,trains_directs_jour,trains_pointe_matin,trains_arr_lille_matin,trains_pointe_soir,tps_trajet_median_min,tps_trajet_min_min,premier_train,dernier_train,amplitude_h,gares_lille_desservies,lignes,retour_trains_directs_jour,retour_pointe_soir,retour_dernier_depart_lille,autocars_directs_jour,attente_ter_min,egress_lille_min,porte_a_porte_median_min,trajet_ter_realiste_min,tc_trajets_jour,tc_arr_lille_matin,tc_trajet_median_min,tc_trajet_min_min,tc_trajet_realiste_min,tc_premier_arr_lille,tc_dernier_dep,tc_part_direct,tc_metro_sur_place,meilleur_temps_vers_lille_min,meilleur_mode_vers_lille,ter_billet_normal_eur,ter_abo_hebdo_eur,ter_abo_mensuel_eur,ter_abo_mensuel_estime,ter_abo_mensuel_reste_a_charge_eur,velo_min,velo_ter_min,voiture_min,voiture_bouchons_min,voiture_km,voiture_cout_carburant_eur,voiture_cout_mensuel_est_eur,ilevia_abo_mensuel_eur,ilevia_abo_reste_a_charge_eur,gare_sur_territoire,cout_mensuel_meilleur_mode_eur,temps_sans_voiture_min,mode_sans_voiture,cout_sans_voiture_eur,surcout_temps_sans_voiture_min,ratio_alternatif_vs_voiture,option_sans_voiture,cout_transit_min_eur,ratio_sansvoiture_vs_voiture
62051,Auchy-les-Mines,62,4623,False,1.9,5.4,Cuinchy,87342410,Cuinchy,False,8.1,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,53.1,71.1,,,,,,,,,,71.1,TER,8.1,,78.0,False,39.0,,78.0,64.0,22.0,34.6,291.0,391.0,,,False,39.0,78.0,velo+TER,39.0,7.0,1.11,1,39.0,1.22
62065,Avion,62,17672,False,1.0,3.8,Lens,87345025,Lens,False,8.0,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,48.5,60.8,,,,,,,,,,60.8,TER,9.0,24.1,87.0,False,43.0,,66.0,62.0,23.0,42.8,360.0,460.0,,,True,43.0,60.8,TER,43.0,0.0,0.98,1,43.0,0.98
62073,Bailleul-Sir-Berthoult,62,1430,False,1.0,1.7,Arras,87342014,Arras,False,14.4,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,50.4,68.4,,,,,,,,,,68.4,TER,12.7,34.2,123.0,False,61.0,,,63.0,21.0,46.7,392.0,492.0,,,True,61.0,68.4,TER,61.0,0.0,1.09,1,61.0,1.09
62083,Barlin,62,7366,False,7.1,10.3,Béthune,87342006,Béthune,False,17.0,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,55.0,68.5,,,,,,,,,,68.5,TER,9.7,26.1,94.0,False,47.0,,,72.0,21.0,56.4,474.0,574.0,,,False,47.0,,,,,0.95,0,47.0,
62099,Beaurains,62,5515,False,4.4,6.2,Arras,87342014,Arras,False,11.0,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,47.0,65.0,,,,,,,,,,65.0,TER,12.7,34.2,123.0,False,61.0,,71.0,68.0,20.0,56.6,475.0,575.0,,,False,61.0,71.0,velo+TER,61.0,6.0,0.96,1,61.0,1.04
62471,Bellinghem,62,1087,False,16.1,18.3,Saint-Omer,87281444,Saint-Omer,False,20.0,False,11.0,5.0,5.0,4.0,50.0,48.0,05:57,20:57,15.0,Flandres,K71,11.0,5.0,21:13,0.0,12.0,6,70.0,88.0,,,,,,,,,,88.0,TER,14.2,37.9,136.0,False,68.0,,,85.0,17.0,76.2,640.0,740.0,,,False,68.0,,,,,1.04,0,68.0,
62126,Beuvry,62,9111,False,1.0,4.8,Beuvry lès Béthune,87342402,Beuvry,True,1.0,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,51.0,69.0,,,,,,,,,,69.0,TER ~ velo+TER,8.8,23.6,85.0,False,42.0,,71.0,69.0,20.0,38.7,325.0,425.0,,,True,42.0,69.0,TER ~ velo+TER,42.0,0.0,1.0,1,42.0,1.0
62128,Biache-Saint-Vaast,62,4481,False,1.0,2.9,Billy-Montigny,87345140,Billy-Montigny,False,21.5,False,23.0,6.0,7.0,7.0,32.0,31.0,05:06,20:18,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,53.5,71.5,,,,,,,,,,71.5,TER,8.1,21.6,78.0,False,39.0,,,62.0,23.0,43.3,364.0,464.0,,,True,39.0,71.5,TER,39.0,0.0,1.15,1,39.0,1.15
62132,Billy-Berclau,62,5059,False,3.1,5.8,Bauvin - Provin,87345280,Bauvin,False,8.3,False,21.0,7.0,6.0,6.0,27.0,27.0,06:07,20:35,14.5,Flandres,"C51, K51",24.0,7.0,20:47,0.0,10.7,6,35.3,52.0,,,,,,,,,,52.0,TER,6.0,17.1,61.0,False,31.0,,59.0,58.0,21.0,27.8,234.0,334.0,,,False,31.0,59.0,velo+TER,31.0,7.0,0.9,1,31.0,1.02
62133,Billy-Montigny,62,8117,False,1.0,1.8,Billy-Montigny,87345140,Billy-Montigny,True,1.0,False,23.0,6.0,7.0,7.0,32.0,31.0,05:06,20:18,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,33.0,51.0,,,,,,,,,,51.0,TER ~ velo+TER,8.1,21.6,78.0,False,39.0,,52.0,60.0,24.0,35.1,295.0,395.0,,,True,39.0,51.0,TER ~ velo+TER,39.0,0.0,0.85,1,39.0,0.85
62160,Boulogne-sur-Mer,62,40910,False,1.0,2.7,Boulogne sur Mer,87317586,Boulogne-sur-Mer,True,1.0,True,3.0,1.0,2.0,1.0,62.0,60.0,05:34,18:46,13.2,Europe,K94+,3.0,1.0,20:40,0.0,12.0,6,63.0,81.0,,,,,,,,,,81.0,TER,27.2,,269.0,True,135.0,,87.0,106.0,12.0,145.2,1220.0,1320.0,,,True,135.0,81.0,TER,135.0,0.0,0.76,1,135.0,0.76
62164,Bourlon,62,1140,False,11.9,15.7,Cambrai,87345520,Cambrai,False,17.5,False,11.0,3.0,3.0,3.0,60.0,59.0,05:38,20:38,15.0,Flandres,K40,11.0,3.0,20:23,0.0,12.0,6,77.5,95.5,,,,,,,,,,95.5,TER,13.4,36.0,130.0,False,65.0,,,69.0,19.0,67.9,570.0,670.0,,,False,65.0,,,,,1.38,0,65.0,
62170,Bouvigny-Boyeffles,62,2371,False,5.2,8.8,Lens,87345025,Lens,False,17.4,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,57.9,70.2,,,,,,,,,,70.2,TER,9.0,24.1,87.0,False,43.0,,,68.0,22.0,50.6,425.0,525.0,,,False,43.0,,,,,1.03,0,43.0,
62173,Brebières,62,5169,False,1.0,2.8,Douai,87345009,Douai,False,14.8,False,46.0,14.0,12.0,12.0,23.0,19.0,05:51,21:57,16.1,Flandres,"C40, K40, K44, K45",48.0,13.0,22:27,0.0,5.4,6,37.8,49.2,,,,,,,,,,49.2,TER,8.3,22.1,79.0,False,40.0,,,62.0,22.0,43.6,366.0,466.0,,,True,40.0,49.2,TER,40.0,0.0,0.79,1,40.0,0.79
62178,Bruay-la-Buissière,62,21827,False,2.1,7.0,Béthune,87342006,Béthune,False,17.1,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,55.1,68.6,,,,,,,,,,68.6,TER,9.7,26.1,94.0,False,47.0,,,78.0,20.0,65.2,548.0,648.0,,,False,47.0,,,,,0.88,0,47.0,
62181,Bucquoy,62,1480,False,6.0,7.7,Arras,87342014,Arras,False,26.7,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,62.7,80.7,,,,,,,,,,80.7,TER,12.7,34.2,123.0,False,61.0,,,82.0,19.0,73.8,620.0,720.0,,,False,61.0,,,,,0.98,0,61.0,
62186,Bully-les-Mines,62,12221,False,1.0,3.4,Lens,87345025,Lens,False,16.2,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,56.7,69.0,,,,,,,,,,69.0,TER,9.0,24.1,87.0,False,43.0,,,68.0,22.0,46.5,391.0,491.0,,,True,43.0,69.0,TER,43.0,0.0,1.01,1,43.0,1.01
62188,Burbure,62,2819,False,3.3,6.0,Béthune,87342006,Béthune,False,19.6,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,57.6,71.1,,,,,,,,,,71.1,TER,9.7,26.1,94.0,False,47.0,,,80.0,19.0,75.4,633.0,733.0,,,False,47.0,,,,,0.89,0,47.0,
62190,Busnes,62,1245,False,4.5,7.3,Béthune,87342006,Béthune,False,20.1,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,58.1,71.6,,,,,,,,,,71.6,TER,9.7,26.1,94.0,False,47.0,,,78.0,18.0,52.5,441.0,541.0,,,False,47.0,,,,,0.92,0,47.0,
62119,Béthune,62,24992,False,1.0,4.7,Béthune,87342006,Béthune,True,1.0,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,39.0,52.5,,,,,,,,,,52.5,TER ~ velo+TER,9.7,26.1,94.0,False,47.0,,57.0,74.0,22.0,44.0,370.0,470.0,,,True,47.0,52.5,TER ~ velo+TER,47.0,0.0,0.71,1,47.0,0.71
62193,Calais,62,67380,False,1.0,2.9,Calais Ville,87317263,Calais,True,1.0,False,9.0,3.0,3.0,3.0,78.0,78.0,05:29,20:29,15.0,Flandres,K71,9.0,3.0,21:13,0.0,12.0,6,79.0,97.0,,,,,,,,,,97.0,TER,21.0,57.1,206.0,False,103.0,,106.0,92.0,13.0,113.8,956.0,1056.0,,,True,103.0,97.0,TER,103.0,0.0,1.05,1,103.0,1.05
62194,Calonne-Ricouart,62,5463,False,1.0,3.0,Calonne-Ricouart,87342543,Calonne-Ricouart,True,1.0,True,4.0,1.0,1.0,1.0,52.0,51.0,06:03,18:02,12.0,Flandres,"C50, K50",3.0,1.0,19:06,0.0,12.0,6,53.0,71.0,,,,,,,,,,71.0,TER ~ velo+TER,12.0,32.3,116.0,False,58.0,,75.0,79.0,20.0,66.6,559.0,659.0,,,True,58.0,71.0,TER ~ velo+TER,58.0,0.0,0.9,1,58.0,0.9
62195,Calonne-sur-la-Lys,62,1560,False,13.1,16.1,Beuvry lès Béthune,87342402,Beuvry,False,20.2,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,70.2,88.2,,,,,,,,,,88.2,TER,8.8,23.6,85.0,False,42.0,,,70.0,20.0,45.4,381.0,481.0,,,False,42.0,,,,,1.26,0,42.0,
62200,Cambrin,62,1228,False,1.9,3.8,Cuinchy,87342410,Cuinchy,False,4.7,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,49.7,67.7,,,,,,,,,,67.7,TER ~ velo+TER,8.1,,78.0,False,39.0,,70.0,65.0,24.0,36.6,307.0,407.0,,,False,39.0,70.0,velo+TER,39.0,2.0,1.04,1,39.0,1.08
62215,Carvin,62,17852,False,2.5,7.8,Bauvin - Provin,87345280,Bauvin,False,9.6,False,21.0,7.0,6.0,6.0,27.0,27.0,06:07,20:35,14.5,Flandres,"C51, K51",24.0,7.0,20:47,0.0,10.7,6,36.6,53.3,,,,,,,,,,53.3,TER,6.0,17.1,61.0,False,31.0,,64.0,51.0,20.0,25.0,210.0,310.0,,,False,31.0,64.0,velo+TER,31.0,11.0,1.05,1,31.0,1.25
62224,Chocques,62,2824,False,1.0,1.8,Béthune,87342006,Béthune,False,9.3,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,47.3,60.8,,,,,,,,,,60.8,TER,9.7,26.1,94.0,False,47.0,,,79.0,21.0,67.1,564.0,664.0,,,True,47.0,60.8,TER,47.0,0.0,0.77,1,47.0,0.77
62240,Corbehem,62,2266,False,1.0,2.8,Douai,87345009,Douai,False,15.2,False,46.0,14.0,12.0,12.0,23.0,19.0,05:51,21:57,16.1,Flandres,"C40, K40, K44, K45",48.0,13.0,22:27,0.0,5.4,6,38.2,49.6,,,,,,,,,,49.6,TER,8.3,22.1,79.0,False,40.0,,,63.0,22.0,43.6,366.0,466.0,,,True,40.0,49.6,TER,40.0,0.0,0.79,1,40.0,0.79
62249,Courcelles-lès-Lens,62,8213,False,3.3,6.2,Dourges,87345165,Dourges,False,9.0,False,23.0,6.0,7.0,7.0,24.0,23.0,05:14,20:26,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,33.0,51.0,,,,,,,,,,51.0,TER,6.8,18.6,67.0,False,33.0,,57.0,55.0,22.0,32.5,273.0,373.0,,,False,33.0,57.0,velo+TER,33.0,6.0,0.93,1,33.0,1.04
62250,Courrières,62,10199,False,4.4,7.7,Dourges,87345165,Dourges,False,9.9,False,23.0,6.0,7.0,7.0,24.0,23.0,05:14,20:26,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,33.9,51.9,,,,,,,,,,51.9,TER,6.8,18.6,67.0,False,33.0,,61.0,55.0,22.0,28.3,238.0,338.0,,,False,33.0,61.0,velo+TER,33.0,9.0,0.94,1,33.0,1.11
62262,Cuinchy,62,1754,False,1.0,1.9,Cuinchy,87342410,Cuinchy,True,1.0,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,46.0,64.0,,,,,,,,,,64.0,TER ~ velo+TER,8.1,,78.0,False,39.0,,66.0,64.0,23.0,36.5,307.0,407.0,,,True,39.0,64.0,TER ~ velo+TER,39.0,0.0,1.0,1,39.0,1.0
62263,Dainville,62,5703,False,7.8,9.7,Arras,87342014,Arras,False,12.9,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,48.9,66.9,,,,,,,,,,66.9,TER,12.7,34.2,123.0,False,61.0,,79.0,74.0,22.0,57.7,485.0,585.0,,,False,61.0,79.0,velo+TER,61.0,12.0,0.9,1,61.0,1.07
62274,Dourges,62,5997,False,1.0,2.7,Dourges,87345165,Dourges,True,1.0,False,23.0,6.0,7.0,7.0,24.0,23.0,05:14,20:26,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,25.0,43.0,,,,,,,,,,43.0,TER ~ velo+TER,6.8,18.6,67.0,False,33.0,,47.0,55.0,19.0,30.7,258.0,358.0,,,True,33.0,43.0,TER ~ velo+TER,33.0,0.0,0.78,1,33.0,0.78
62276,Douvrin,62,5795,False,1.0,4.9,La Bassée,87342436,Bassée,False,6.5,False,30.0,11.0,9.0,9.0,27.0,25.0,06:04,20:57,14.9,Flandres,"C50, K50",31.0,10.0,21:06,0.0,6.8,6,33.5,46.3,,,,,,,,,,46.3,TER,7.0,19.1,69.0,False,34.0,,52.0,59.0,22.0,32.0,269.0,369.0,,,False,34.0,52.0,velo+TER,34.0,6.0,0.78,1,34.0,0.88
62277,Drocourt,62,2943,False,3.7,5.4,Billy-Montigny,87345140,Billy-Montigny,False,8.7,False,23.0,6.0,7.0,7.0,32.0,31.0,05:06,20:18,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,40.7,58.7,,,,,,,,,,58.7,TER,8.1,21.6,78.0,False,39.0,,67.0,56.0,22.0,35.9,302.0,402.0,,,False,39.0,67.0,velo+TER,39.0,8.0,1.05,1,39.0,1.2
62279,Duisans,62,1383,False,3.7,5.9,Arras,87342014,Arras,False,18.4,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,54.4,72.4,,,,,,,,,,72.4,TER,12.7,34.2,123.0,False,61.0,,,75.0,22.0,61.9,520.0,620.0,,,False,61.0,,,,,0.97,0,61.0,
62310,Essars,62,1755,False,5.1,6.8,Beuvry lès Béthune,87342402,Beuvry,False,10.1,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,60.1,78.1,,,,,,,,,,78.1,TER ~ velo+TER,8.8,23.6,85.0,False,42.0,,82.0,70.0,21.0,40.5,340.0,440.0,,,False,42.0,82.0,velo+TER,42.0,4.0,1.12,1,42.0,1.17
62311,Estevelles,62,2024,False,3.8,5.8,Meurchin,87345272,Meurchin,False,8.5,False,10.0,3.0,3.0,3.0,42.0,42.0,06:31,20:31,14.0,Flandres,C51,13.0,4.0,20:47,0.0,12.0,6,50.5,68.5,,,,,,,,,,68.5,TER ~ velo+TER,6.5,18.1,65.0,False,32.0,,72.0,54.0,21.0,27.9,234.0,334.0,,,False,32.0,72.0,velo+TER,32.0,4.0,1.27,1,32.0,1.33
62323,Fampoux,62,1219,False,2.1,3.8,Arras,87342014,Arras,False,16.0,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,52.0,70.0,,,,,,,,,,70.0,TER,12.7,34.2,123.0,False,61.0,,,63.0,21.0,47.0,395.0,495.0,,,False,61.0,,,,,1.11,0,61.0,
62330,Festubert,62,1266,False,2.9,4.8,Cuinchy,87342410,Cuinchy,False,3.8,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,48.8,66.8,,,,,,,,,,66.8,TER,8.1,,78.0,False,39.0,,77.0,63.0,22.0,33.8,284.0,384.0,,,False,39.0,77.0,velo+TER,39.0,10.0,1.06,1,39.0,1.22
62331,Feuchy,62,1015,False,6.3,7.8,Arras,87342014,Arras,False,13.0,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,49.0,67.0,,,,,,,,,,67.0,TER,12.7,34.2,123.0,False,61.0,,78.0,63.0,21.0,52.2,438.0,538.0,,,False,61.0,78.0,velo+TER,61.0,11.0,1.06,1,61.0,1.24
62338,Fleurbaix,62,2862,False,5.6,8.1,Armentières,87286146,Armentières,False,11.7,False,45.0,16.0,15.0,11.0,15.0,14.0,05:13,21:33,16.3,Flandres,"C70, K70, K71",47.0,16.0,22:13,0.0,4.7,6,26.7,37.4,,,,,,,,,,37.4,TER,5.3,15.5,56.0,False,28.0,,,51.0,20.0,24.5,206.0,306.0,,,False,28.0,,,,,0.73,0,28.0,
62349,Fouquereuil,62,1632,False,1.0,2.8,Béthune,87342006,Béthune,False,7.0,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,45.0,58.5,,,,,,,,,,58.5,TER,9.7,26.1,94.0,False,47.0,,66.0,77.0,22.0,47.7,401.0,501.0,,,True,47.0,58.5,TER,47.0,0.0,0.76,1,47.0,0.76
62350,Fouquières-lès-Béthune,62,1115,False,3.0,4.6,Béthune,87342006,Béthune,False,7.4,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,45.4,58.9,,,,,,,,,,58.9,TER ~ velo+TER,9.7,26.1,94.0,False,47.0,,63.0,74.0,23.0,45.9,386.0,486.0,,,False,47.0,63.0,velo+TER,47.0,4.0,0.8,1,47.0,0.85
62351,Fouquières-lès-Lens,62,6233,False,1.6,3.5,Billy-Montigny,87345140,Billy-Montigny,False,6.9,False,23.0,6.0,7.0,7.0,32.0,31.0,05:06,20:18,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,38.9,56.9,,,,,,,,,,56.9,TER ~ velo+TER,8.1,21.6,78.0,False,39.0,,59.0,59.0,23.0,34.4,289.0,389.0,,,False,39.0,59.0,velo+TER,39.0,2.0,0.96,1,39.0,1.0
62371,Givenchy-en-Gohelle,62,2026,False,5.1,6.9,Lens,87345025,Lens,False,13.0,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,53.5,65.8,,,,,,,,,,65.8,TER,9.0,24.1,87.0,False,43.0,,,67.0,23.0,45.8,385.0,485.0,,,False,43.0,,,,,0.98,0,43.0,
62373,Givenchy-lès-la-Bassée,62,1006,False,1.0,3.2,Cuinchy,87342410,Cuinchy,False,4.9,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,49.9,67.9,,,,,,,,,,67.9,TER ~ velo+TER,8.1,,78.0,False,39.0,,71.0,61.0,21.0,31.8,267.0,367.0,,,False,39.0,71.0,velo+TER,39.0,3.0,1.11,1,39.0,1.16
62376,Gonnehem,62,2507,False,3.7,6.5,Béthune,87342006,Béthune,False,15.2,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,53.2,66.7,,,,,,,,,,66.7,TER,9.7,26.1,94.0,False,47.0,,,81.0,21.0,50.9,428.0,528.0,,,False,47.0,,,,,0.82,0,47.0,
62383,Gouy-sous-Bellonne,62,1396,False,5.0,7.0,Douai,87345009,Douai,False,18.1,False,46.0,14.0,12.0,12.0,23.0,19.0,05:51,21:57,16.1,Flandres,"C40, K40, K44, K45",48.0,13.0,22:27,0.0,5.4,6,41.1,52.5,,,,,,,,,,52.5,TER,8.3,22.1,79.0,False,40.0,,,65.0,22.0,46.0,386.0,486.0,,,False,40.0,,,,,0.81,0,40.0,
62386,Grenay,62,6704,False,1.0,3.1,Lens,87345025,Lens,False,15.8,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,56.3,68.6,,,,,,,,,,68.6,TER,9.0,24.1,87.0,False,43.0,,,68.0,22.0,46.1,387.0,487.0,,,False,43.0,,,,,1.01,0,43.0,
62391,Guarbecque,62,1369,False,1.1,4.5,Hazebrouck,87286302,Hazebrouck,False,28.0,False,45.0,16.0,15.0,13.0,35.0,32.0,04:51,21:14,16.4,Flandres,"C70, K70, K71",47.0,16.0,22:13,0.0,4.7,6,63.0,73.7,,,,,,,,,,73.7,TER,10.4,28.1,101.0,False,50.0,,,82.0,18.0,55.2,464.0,564.0,,,False,50.0,,,,,0.9,0,50.0,
62400,Haillicourt,62,4884,False,7.4,10.2,Béthune,87342006,Béthune,False,15.4,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,53.4,66.9,,,,,,,,,,66.9,TER,9.7,26.1,94.0,False,47.0,,,75.0,21.0,61.4,516.0,616.0,,,False,47.0,,,,,0.89,0,47.0,
62401,Haisnes,62,4427,False,1.0,4.7,La Bassée,87342436,Bassée,False,8.0,False,30.0,11.0,9.0,9.0,27.0,25.0,06:04,20:57,14.9,Flandres,"C50, K50",31.0,10.0,21:06,0.0,6.8,6,35.0,47.8,,,,,,,,,,47.8,TER,7.0,19.1,69.0,False,34.0,,56.0,62.0,22.0,34.5,290.0,390.0,,,False,34.0,56.0,velo+TER,34.0,8.0,0.77,1,34.0,0.9
62412,Hardinghen,62,1219,False,4.3,7.2,Calais - Fréthun,87281071,Fréthun,False,21.3,False,5.0,3.0,3.0,2.0,28.0,28.0,06:07,19:18,13.2,Europe,"K92+, K94+",5.0,2.0,20:40,0.0,12.0,6,49.3,67.3,,,,,,,,,,67.3,TER,21.8,,190.0,False,95.0,,,106.0,11.0,126.9,1066.0,1166.0,,,False,95.0,,,,,0.63,0,95.0,
62413,Harnes,62,12317,False,1.8,5.4,Pont-à-Vendin,87345264,Pont-à-Vendin,False,7.5,False,21.0,7.0,6.0,5.0,32.0,32.0,06:02,20:27,14.4,Flandres,"C51, K51",24.0,7.0,20:47,0.0,10.7,6,39.5,56.2,,,,,,,,,,56.2,TER,7.2,19.6,70.0,False,35.0,,64.0,55.0,21.0,29.7,249.0,349.0,,,False,35.0,64.0,velo+TER,35.0,8.0,1.02,1,35.0,1.16
62443,Hersin-Coupigny,62,6147,False,4.4,7.8,Béthune,87342006,Béthune,False,20.3,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,58.3,71.8,,,,,,,,,,71.8,TER,9.7,26.1,94.0,False,47.0,,,70.0,21.0,53.3,448.0,548.0,,,False,47.0,,,,,1.03,0,47.0,
62452,Heuringhem,62,1379,False,9.8,11.9,Saint-Omer,87281444,Saint-Omer,False,15.1,False,11.0,5.0,5.0,4.0,50.0,48.0,05:57,20:57,15.0,Flandres,K71,11.0,5.0,21:13,0.0,12.0,6,65.1,83.1,,,,,,,,,,83.1,TER,14.2,37.9,136.0,False,68.0,,,80.0,17.0,69.0,580.0,680.0,,,False,68.0,,,,,1.04,0,68.0,
62454,Hinges,62,2417,False,6.6,9.6,Béthune,87342006,Béthune,False,15.1,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,53.1,66.6,,,,,,,,,,66.6,TER,9.7,26.1,94.0,False,47.0,,,75.0,18.0,50.0,420.0,520.0,,,False,47.0,,,,,0.89,0,47.0,
62457,Houdain,62,7030,False,7.7,10.0,Béthune,87342006,Béthune,False,18.0,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,56.0,69.5,,,,,,,,,,69.5,TER,9.7,26.1,94.0,False,47.0,,,72.0,21.0,59.5,500.0,600.0,,,False,47.0,,,,,0.97,0,47.0,
62464,Hulluch,62,3367,False,5.2,6.6,Pont-à-Vendin,87345264,Pont-à-Vendin,False,12.6,False,21.0,7.0,6.0,5.0,32.0,32.0,06:02,20:27,14.4,Flandres,"C51, K51",24.0,7.0,20:47,0.0,10.7,6,44.6,61.3,,,,,,,,,,61.3,TER,7.2,19.6,70.0,False,35.0,,73.0,63.0,22.0,36.1,303.0,403.0,,,False,35.0,73.0,velo+TER,35.0,12.0,0.97,1,35.0,1.16
62427,Hénin-Beaumont,62,26035,False,1.0,3.1,Hénin-Beaumont,87345157,Hénin-Beaumont,True,1.0,False,23.0,6.0,7.0,7.0,28.0,27.0,05:10,20:22,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,29.0,47.0,,,,,,,,,,47.0,TER ~ velo+TER,7.5,20.1,72.0,False,36.0,,52.0,58.0,22.0,34.9,293.0,393.0,,,True,36.0,47.0,TER ~ velo+TER,36.0,0.0,0.81,1,36.0,0.81
